Branch Name,PIPCode,Branch Order No.,Completed Date,Supplier,Order Qty,Deliver Qty,Req Qty,Short Qty
Greenisland,8780140,1139,20/10/2025 09:55,Warehouse,12,12,12,0
Greenisland,8743718,1139,20/10/2025 09:55,Warehouse,0,0,1,1
Greenisland,9538497,1139,20/10/2025 09:55,Warehouse,10,10,10,0
Greenisland,3366531,1140,20/10/2025 15:42,Warehouse,0,0,18,18
Greenisland,8780058,1139,20/10/2025 09:55,Warehouse,0,0,4,4
Greenisland,6597751,1139,20/10/2025 09:55,Warehouse,0,0,2,2
Greenisland,3339686,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,3221355,1140,20/10/2025 15:42,Warehouse,0,0,10,10
Greenisland,8780843,1139,20/10/2025 09:55,Warehouse,0,0,10,10
Greenisland,8775850,1139,20/10/2025 09:55,Warehouse,0,0,5,5
Greenisland,9513243,1140,20/10/2025 15:42,Warehouse,0,0,10,10
Greenisland,9402132,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,6782320,1139,20/10/2025 09:55,Warehouse,0,0,14,14
Greenisland,8796112,1139,20/10/2025 09:55,Warehouse,0,0,12,12
Greenisland,3276664,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,56721,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,8803694,1139,20/10/2025 09:55,Warehouse,0,0,4,4
Greenisland,8799678,1139,20/10/2025 09:55,Warehouse,0,0,6,6
Greenisland,2803237,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,2866309,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,4240388,1139,20/10/2025 09:55,Warehouse,0,0,12,12
Greenisland,8806408,1139,20/10/2025 09:55,Warehouse,0,0,2,2
Greenisland,2714046,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,9408873,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8815078,1139,20/10/2025 09:55,Warehouse,0,0,3,3
Greenisland,8809790,1139,20/10/2025 09:55,Warehouse,0,0,6,6
Greenisland,9432386,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,70425,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,8820581,1139,20/10/2025 09:55,Warehouse,0,0,6,6
Greenisland,8818544,1139,20/10/2025 09:55,Warehouse,4,4,4,0
Greenisland,2641157,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,2618148,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,8825226,1139,20/10/2025 09:55,Warehouse,3,3,3,0
Greenisland,2996544,1139,20/10/2025 09:55,Warehouse,0,0,1,1
Greenisland,9415407,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,2575041,1140,20/10/2025 15:42,Warehouse,3,3,3,0
Greenisland,8836744,1139,20/10/2025 09:55,Warehouse,0,0,2,2
Greenisland,8837403,1139,20/10/2025 09:55,Warehouse,0,0,7,7
Greenisland,2795409,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,4266193,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,8837429,1139,20/10/2025 09:55,Warehouse,0,0,7,7
Greenisland,8840621,1139,20/10/2025 09:55,Warehouse,0,0,6,6
Greenisland,9424896,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,3066222,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8837452,1139,20/10/2025 09:55,Warehouse,0,0,6,6
Greenisland,8844607,1139,20/10/2025 09:55,Warehouse,6,6,6,0
Greenisland,9415555,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,3553203,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,8837718,1139,20/10/2025 09:55,Warehouse,0,0,6,6
Greenisland,8847782,1139,20/10/2025 09:55,Warehouse,6,6,6,0
Greenisland,2816304,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9682436,1140,20/10/2025 15:42,Warehouse,0,0,7,7
Greenisland,8843567,1139,20/10/2025 09:55,Warehouse,5,5,5,0
Greenisland,8848178,1139,20/10/2025 09:55,Warehouse,0,0,2,2
Greenisland,177055,1140,20/10/2025 15:42,Warehouse,9,9,9,0
Greenisland,9690413,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,8844821,1139,20/10/2025 09:55,Warehouse,0,0,2,2
Greenisland,9537812,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,3388519,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,4266177,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,9508144,1140,20/10/2025 15:42,Warehouse,1,1,1,0
Greenisland,3013794,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,3592235,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,2832590,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9444837,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,371716,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,1031277,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,9826983,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,2091593,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,2470128,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,3636677,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,3017993,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,3629391,1140,20/10/2025 15:42,Warehouse,2,2,2,0
Greenisland,72470,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,9618422,1140,20/10/2025 15:42,Warehouse,4,0,8,8
Greenisland,9856782,1140,20/10/2025 15:42,Warehouse,12,12,12,0
Greenisland,3221363,1140,20/10/2025 15:42,Warehouse,0,0,10,10
Greenisland,9429960,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,2966281,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9866484,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,3260833,1140,20/10/2025 15:42,Warehouse,0,0,10,10
Greenisland,2812238,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9675463,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9874603,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,2964765,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,253104,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,3748894,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9881368,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9419953,1140,20/10/2025 15:42,Warehouse,0,0,10,10
Greenisland,4163754,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,9690462,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,3948692,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,60707,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,2648681,1140,20/10/2025 15:42,Warehouse,3,6,3,0
Greenisland,9697756,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,4078093,1140,20/10/2025 15:42,Warehouse,2,2,2,0
Greenisland,2852283,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,156992,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9745670,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,4089660,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,1018613,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,150953,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,3743879,1140,20/10/2025 15:42,Warehouse,1,1,1,0
Greenisland,4096012,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,2082154,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,2451045,1140,20/10/2025 15:42,Warehouse,3,3,3,0
Greenisland,4025615,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,1271501,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,2544716,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,3614849,1140,20/10/2025 15:42,Warehouse,1,1,1,0
Greenisland,9854597,1140,20/10/2025 15:42,Warehouse,8,8,8,0
Greenisland,9920646,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,3567302,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9624701,1140,20/10/2025 15:42,Warehouse,0,0,5,5
Greenisland,3931482,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9930215,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,4150488,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9656026,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,9875550,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,9929597,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,177063,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9682469,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9875774,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,9942954,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,2971018,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9690421,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,3883378,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,9942947,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,2416246,1140,20/10/2025 15:42,Warehouse,3,3,3,0
Greenisland,3793908,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,9913682,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9948282,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,3267770,1140,20/10/2025 15:42,Warehouse,3,3,3,0
Greenisland,9698879,1140,20/10/2025 15:42,Warehouse,9,9,9,0
Greenisland,4104469,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,9951955,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,3649209,1140,20/10/2025 15:42,Warehouse,2,2,2,0
Greenisland,9738071,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,9915968,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,1029156,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,9682451,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,907782,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,9922923,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8694986,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,9682428,1140,20/10/2025 15:42,Warehouse,0,0,7,7
Greenisland,9773581,1140,20/10/2025 15:42,Warehouse,1,1,1,0
Greenisland,9923335,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,8712523,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,3795291,1140,20/10/2025 15:42,Warehouse,1,1,1,0
Greenisland,9781238,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9946781,1140,20/10/2025 15:42,Warehouse,0,0,10,10
Greenisland,8712622,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9694415,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9793118,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9978206,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8732885,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9700303,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9799313,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,4181426,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,8738163,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,9700451,1140,20/10/2025 15:42,Warehouse,4,4,4,0
Greenisland,9850447,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9978545,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,8771438,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,9718115,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9870486,1140,20/10/2025 15:42,Warehouse,10,10,10,0
Greenisland,9981978,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,8771941,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9773185,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,9874587,1140,20/10/2025 15:42,Warehouse,0,0,7,7
Greenisland,4086781,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,8780058,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,9791633,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9874611,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,1029339,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8780843,1140,20/10/2025 15:42,Warehouse,0,0,10,10
Greenisland,9811167,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,3883386,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,4082350,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,6782320,1140,20/10/2025 15:42,Warehouse,0,0,15,15
Greenisland,9831512,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,9879859,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8695173,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,4240388,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,3988540,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,9902453,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8877763,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,8815078,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,9881384,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9894106,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8695645,1140,20/10/2025 15:42,Warehouse,0,0,7,7
Greenisland,8820581,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9885997,1140,20/10/2025 15:42,Warehouse,8,8,8,0
Greenisland,9911041,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,8695678,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,4279410,1140,20/10/2025 15:42,Warehouse,3,3,3,0
Greenisland,3287273,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,3944329,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,8698672,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,8836744,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,9893629,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,4149563,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,8712531,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8837429,1140,20/10/2025 15:42,Warehouse,0,0,7,7
Greenisland,3808573,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,3614088,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8712564,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,8837718,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9909441,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,9978719,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8734204,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8843625,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,9911058,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,3290939,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,8736472,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,8844821,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,9915786,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9984642,1140,20/10/2025 15:42,Warehouse,4,4,4,0
Greenisland,8736506,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,9580192,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,9920075,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9998964,1140,20/10/2025 15:42,Warehouse,0,0,10,10
Greenisland,8738171,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,1025469,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,3456688,1140,20/10/2025 15:42,Warehouse,2,2,2,0
Greenisland,8695660,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8742389,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8700874,1140,20/10/2025 15:42,Warehouse,1,1,1,0
Greenisland,9924010,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,8712556,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8743718,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,8712580,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,9927799,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,8716177,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,6597751,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,8734006,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9933243,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,3720950,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8775850,1140,20/10/2025 15:42,Warehouse,0,0,5,5
Greenisland,3864469,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9943838,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,3639168,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,8796112,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,8748394,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,9947391,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,4108080,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8799678,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8771909,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,9979543,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,8786675,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,8801813,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8797979,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,9998683,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8798100,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8806408,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,8803694,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,1028067,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,8803728,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8806614,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,8807828,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,8695355,1140,20/10/2025 15:42,Warehouse,0,0,7,7
Greenisland,8810624,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,8809790,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8811846,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8704272,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8813339,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,2996544,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,8815359,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,8712549,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8818536,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8837403,1140,20/10/2025 15:42,Warehouse,0,0,7,7
Greenisland,8830283,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,8712572,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8836769,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,8840621,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8837452,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8712606,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8842692,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8840928,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,8843286,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,8716169,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8843583,1140,20/10/2025 15:42,Warehouse,5,5,5,0
Greenisland,8840936,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,8726606,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8843252,1140,20/10/2025 15:42,Warehouse,3,3,3,0
Greenisland,8742355,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,8848178,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,8743296,1140,20/10/2025 15:42,Warehouse,0,0,7,7
Greenisland,8780975,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8759235,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8788507,1140,20/10/2025 15:42,Warehouse,12,12,12,0
Greenisland,4227518,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8797425,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8798126,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8803710,1140,20/10/2025 15:42,Warehouse,0,0,4,4
Greenisland,8806416,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,8816142,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8826927,1140,20/10/2025 15:42,Warehouse,0,0,8,8
Greenisland,8827529,1140,20/10/2025 15:42,Warehouse,4,4,4,0
Greenisland,3273323,1140,20/10/2025 15:42,Warehouse,1,1,1,0
Greenisland,8837197,1140,20/10/2025 15:42,Warehouse,0,0,3,3
Greenisland,8837957,1140,20/10/2025 15:42,Warehouse,0,0,10,10
Greenisland,8840944,1140,20/10/2025 15:42,Warehouse,6,6,6,0
Greenisland,,1140,20/10/2025 15:42,Warehouse,0,0,12,12
Greenisland,8843278,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,8843302,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,8844904,1140,20/10/2025 15:42,Warehouse,0,0,1,1
Greenisland,4150371,1140,20/10/2025 15:42,Warehouse,0,0,2,2
Greenisland,2974608,1140,20/10/2025 15:42,Warehouse,0,0,6,6
Greenisland,1202019,1135,14/10/2025 15:36,Warehouse - CD Products,0,0,36,36
Greenisland,8841264,1135,14/10/2025 15:36,Warehouse - CD Products,10,10,10,0
Greenisland,2772101,1135,14/10/2025 15:36,Warehouse - CD Products,3,3,3,0
Greenisland,6597611,1135,14/10/2025 15:36,Warehouse - CD Products,24,24,24,0
Greenisland,4263406,1135,14/10/2025 15:36,Warehouse - CD Products,12,12,12,0
Greenisland,3198637,1135,14/10/2025 15:36,Warehouse - CD Products,6,6,6,0
Greenisland,4093027,1135,14/10/2025 15:36,Warehouse - CD Products,0,0,1,1
Greenisland,4237467,1135,14/10/2025 15:36,Warehouse - CD Products,0,0,3,3
Greenisland,1128263,1135,14/10/2025 15:36,Warehouse - CD Products,10,10,10,0
Greenisland,336347,1135,14/10/2025 15:36,Warehouse - CD Products,12,12,12,0
Greenisland,2772101,1137,20/10/2025 09:56,Warehouse - CD Products,3,3,3,0
Greenisland,6597611,1137,20/10/2025 09:56,Warehouse - CD Products,12,12,12,0
Greenisland,4093027,1137,20/10/2025 09:56,Warehouse - CD Products,0,0,1,1
Greenisland,1202019,1137,20/10/2025 09:56,Warehouse - CD Products,0,0,12,12
Greenisland,4237467,1137,20/10/2025 09:56,Warehouse - CD Products,0,0,3,3
Greenisland,1128263,1137,20/10/2025 09:56,Warehouse - CD Products,10,10,10,0
Greenisland,1000702,1138,20/10/2025 09:56,Xmas Warehouse,0,0,4,4
Greenisland,1017912,1138,20/10/2025 09:56,Xmas Warehouse,3,3,6,3
Greenisland,9428525,1138,20/10/2025 09:56,Xmas Warehouse,0,0,24,24
Greenisland,9729187,1138,20/10/2025 09:56,Xmas Warehouse,3,3,5,2
Greenisland,8825481,1138,20/10/2025 09:56,Xmas Warehouse,1,1,1,0
Greenisland,8719163,1138,20/10/2025 09:56,Xmas Warehouse,2,2,2,0
Greenisland,9857764,1138,20/10/2025 09:56,Xmas Warehouse,1,1,1,0
Greenisland,9892902,1138,20/10/2025 09:56,Xmas Warehouse,1,1,1,0
Greenisland,8827743,1138,20/10/2025 09:56,Xmas Warehouse,1,1,1,0
Greenisland,8822876,1138,20/10/2025 09:56,Xmas Warehouse,0,0,3,3
Greenisland,8754566,1138,20/10/2025 09:56,Xmas Warehouse,3,3,4,1
Greenisland,8754384,1138,20/10/2025 09:56,Xmas Warehouse,2,2,2,0
Greenisland,8829517,1138,20/10/2025 09:56,Xmas Warehouse,2,2,3,1
Greenisland,8825317,1138,20/10/2025 09:56,Xmas Warehouse,3,3,3,0
Greenisland,8755019,1138,20/10/2025 09:56,Xmas Warehouse,3,3,3,0
Greenisland,8799405,1138,20/10/2025 09:56,Xmas Warehouse,4,4,4,0
Greenisland,8846404,1138,20/10/2025 09:56,Xmas Warehouse,1,1,1,0
Greenisland,8825408,1138,20/10/2025 09:56,Xmas Warehouse,3,3,6,3
Greenisland,8825309,1138,20/10/2025 09:56,Xmas Warehouse,3,3,6,3
Greenisland,8821407,1138,20/10/2025 09:56,Xmas Warehouse,6,6,6,0
Greenisland,8847436,1138,20/10/2025 09:56,Xmas Warehouse,3,3,3,0
Greenisland,8825473,1138,20/10/2025 09:56,Xmas Warehouse,2,2,2,0
Greenisland,8846479,1138,20/10/2025 09:56,Xmas Warehouse,0,0,3,3
Greenisland,8823148,1138,20/10/2025 09:56,Xmas Warehouse,1,1,1,0
Greenisland,9604935,1138,20/10/2025 09:56,Xmas Warehouse,0,0,3,3
Greenisland,8846875,1138,20/10/2025 09:56,Xmas Warehouse,0,0,2,2
Greenisland,8846545,1138,20/10/2025 09:56,Xmas Warehouse,0,0,3,3
Greenisland,8825416,1138,20/10/2025 09:56,Xmas Warehouse,6,6,6,0
Greenisland,8847444,1138,20/10/2025 09:56,Xmas Warehouse,0,0,3,3
Greenisland,9579996,1138,20/10/2025 09:56,Xmas Warehouse,0,0,2,2
Greenisland,9604919,1138,20/10/2025 09:56,Xmas Warehouse,0,0,3,3
Greenisland,8825440,1138,20/10/2025 09:56,Xmas Warehouse,3,3,3,0
Greenisland,9516154,1138,20/10/2025 09:56,Xmas Warehouse,0,0,3,3
Greenisland,9413899,1138,20/10/2025 09:56,Xmas Warehouse,0,0,1,1
Greenisland,8846461,1138,20/10/2025 09:56,Xmas Warehouse,0,0,3,3
Greenisland,9604612,1138,20/10/2025 09:56,Xmas Warehouse,1,1,1,0
